drug_a_name,drug_b_name,cell,synergy
DB00642,DB00262,MDAMB468,-0.9
DB00642,DB00262,BT549,-5.27
DB00642,DB00262,SW620,-2.1
DB00642,DB00262,UACC257,-2.81
DB00642,DB00262,U251MG,-0.13
DB00642,DB00262,SKOV3,5.65
DB00642,DB00262,SNB19,-2.64
DB08877,DB01143,SKMEL28,1.58
DB08877,DB01143,MDAMB231,-1.38
DB08877,DB01143,HS578T,3.55
DB08877,DB01143,CAKI1,-5.68
DB08877,DB01143,SKMEL2,2.72
DB08877,DB01143,PC3,0.56
DB08877,DB01143,SKMEL5,9.98
DB08877,DB01143,UACC62,5.55
DB08877,DB01143,NCIH522,-2.99
DB08877,DB01143,BT549,1.3
DB08877,DB01143,T47D,2.93
DB08877,DB01143,MDAMB468,2.04
DB08877,DB01143,UACC257,1.02
DB08877,DB01143,U251MG,1.1
DB08877,DB01143,SW620,3.98
DB08877,DB01143,SNB19,2.56
DB08877,DB01143,SKOV3,0.42
DB08877,DB01143,SF295,-1.39
DB08877,DB01143,RPMI8226,32.9
DB08877,DB01143,OVCAR8,0.27
DB08877,DB01143,OVCAR4,0.44
DB08877,DB01143,NCIH460,3.47
DB08877,DB01143,NCIH322,0.35
DB08877,DB01143,NCIH226,-2.22
DB08877,DB01143,NCIH23,-0.9
DB08877,DB01143,MOLT4,-2.46
DB08877,DB01143,MCF7,-0.32
DB08877,DB01143,MALME3M,-1.21
DB08877,DB01143,LOXIMVI,-2.92
DB08877,DB01143,KM12,1.25
DB08877,DB01143,K562,4.78
DB08877,DB01143,IGROV1,-2.49
DB08877,DB01143,HT29,2.52
DB08877,DB01143,HL60,5.08
DB08877,DB01143,HCT116,0.67
DB08877,DB01143,HCT15,-0.01
DB08877,DB01143,DU145,-3.21
DB08877,DB01143,COLO205,3.95
DB08877,DB01143,ACHN,-1.39
DB08877,DB01143,A549,-3.31
DB08877,DB01143,A498,0.09
DB08877,DB01143,786O,0.83
DB00480,DB00544,MDAMB231,-0.54
DB00480,DB00544,HS578T,7.07
DB00480,DB00544,SKMEL28,9.54
DB00480,DB00544,SKMEL2,-1.71
DB00480,DB00544,CAKI1,13.71
DB00480,DB00544,SKMEL5,-13.98
DB00480,DB00544,PC3,-1.03
DB00480,DB00544,UACC62,2.9
DB00480,DB00544,NCIH522,-10.23
DB00480,DB00544,T47D,-3.88
DB00480,DB00544,MDAMB468,3.68
DB00480,DB00544,BT549,-0.13
DB00480,DB00544,SW620,-1.51
DB00480,DB00544,UACC257,3.46
DB00480,DB00544,U251MG,-3.75
DB00480,DB00544,SKOV3,5.35
DB00480,DB00544,SNB19,-0.09
DB00480,DB00544,RPMI8226,-14.61
DB00480,DB00544,OVCAR8,4.08
DB00480,DB00544,SF295,-4.01
DB00480,DB00544,NCIH322,-2.03
DB00480,DB00544,NCIH226,-0.05
DB00480,DB00544,OVCAR4,2.69
DB00480,DB00544,NCIH460,-3.84
DB00480,DB00544,MOLT4,8.57
DB00480,DB00544,MCF7,1.86
DB00480,DB00544,NCIH23,-5.32
DB00480,DB00544,KM12,-11.18
DB00480,DB00544,K562,-7.07
DB00480,DB00544,MALME3M,3.1
DB00480,DB00544,LOXIMVI,-0.59
DB00480,DB00544,IGROV1,5.52
DB00480,DB00544,HT29,5.27
DB00480,DB00544,HCT15,-2.01
DB00480,DB00544,HL60,2.29
DB00480,DB00544,HCT116,-1.1
DB00480,DB00544,COLO205,-0.38
DB00480,DB00544,DU145,-1.18
DB00480,DB00544,A498,-3.78
DB00480,DB00544,786O,1.07
DB00480,DB00544,ACHN,5.47
DB00480,DB00544,A549,-0.19
DB05812,DB00544,MALME3M,5.87
DB05812,DB00544,LOXIMVI,-8.87
DB05812,DB00544,KM12,-7.85
DB05812,DB00544,K562,-7.99
DB05812,DB00544,NCIH23,-11.09
DB05812,DB00544,MOLT4,7.1
DB05812,DB00544,MCF7,3.85
DB05812,DB00544,OVCAR4,-4.17
DB05812,DB00544,NCIH460,-3.71
DB05812,DB00544,NCIH322,5.86
DB05812,DB00544,NCIH226,-1
DB05812,DB00544,SF295,-6.75
DB05812,DB00544,RPMI8226,-8.69
DB05812,DB00544,OVCAR8,1.03
DB05812,DB00544,ACHN,0.83
DB05812,DB00544,A549,3.45
DB05812,DB00544,A498,-3.58
DB05812,DB00544,786O,-1.35
DB05812,DB00544,DU145,1.3
DB05812,DB00544,COLO205,-1.79
DB05812,DB00544,HL60,-4.36
DB05812,DB00544,HCT116,-1.09
DB05812,DB00544,HCT15,4
DB05812,DB00544,IGROV1,0.5
DB05812,DB00544,HT29,1.94
DB05812,DB00544,PC3,6.17
DB05812,DB00544,SKMEL5,-15.44
DB05812,DB00544,CAKI1,8.36
DB05812,DB00544,SKMEL2,-0.91
DB05812,DB00544,SKMEL28,2.13
DB05812,DB00544,MDAMB231,4.4
DB05812,DB00544,HS578T,4.49
DB05812,DB00544,SNB19,4.23
DB05812,DB00544,SKOV3,-0.55
DB05812,DB00544,UACC257,-0.23
DB05812,DB00544,U251MG,-10.14
DB05812,DB00544,SW620,-0.65
DB05812,DB00544,BT549,1.75
DB05812,DB00544,T47D,-3.82
DB05812,DB00544,MDAMB468,3.08
DB05812,DB00544,UACC62,-13.46
DB05812,DB00544,NCIH522,-9.89
DB06589,DB01143,K562,3.25
DB06589,DB01143,KM12,0.27
DB06589,DB01143,LOXIMVI,-1.99
DB06589,DB01143,MALME3M,-2.75
DB06589,DB01143,MCF7,1.55
DB06589,DB01143,MOLT4,-1.7
DB06589,DB01143,NCIH23,0.2
DB06589,DB01143,NCIH226,-2.17
DB06589,DB01143,NCIH322,1.29
DB06589,DB01143,NCIH460,6.91
DB06589,DB01143,OVCAR4,-0.78
DB06589,DB01143,OVCAR8,-1.08
DB06589,DB01143,RPMI8226,43.4
DB06589,DB01143,SF295,-1.48
DB06589,DB01143,786O,1.98
DB06589,DB01143,A498,2.39
DB06589,DB01143,A549,-0.22
DB06589,DB01143,ACHN,-3.06
DB06589,DB01143,COLO205,9.29
DB06589,DB01143,DU145,0.06
DB06589,DB01143,HCT15,0.27
DB06589,DB01143,HCT116,7.04
DB06589,DB01143,HL60,10.63
DB06589,DB01143,HT29,1.14
DB06589,DB01143,IGROV1,0.01
DB06589,DB01143,SKMEL5,1.67
DB06589,DB01143,PC3,-0.98
DB06589,DB01143,SKMEL2,1.13
DB06589,DB01143,CAKI1,-4.95
DB06589,DB01143,HS578T,8.84
DB06589,DB01143,MDAMB231,-1.3
DB06589,DB01143,SKMEL28,1.88
DB06589,DB01143,SKOV3,1.39
DB06589,DB01143,SNB19,1.55
DB06589,DB01143,SW620,4.6
DB06589,DB01143,U251MG,-2.49
DB06589,DB01143,UACC257,-0.07
DB06589,DB01143,MDAMB468,0.39
DB06589,DB01143,T47D,0.81
DB06589,DB01143,BT549,3.69
DB06589,DB01143,NCIH522,-0.39
DB06589,DB01143,UACC62,0.48
DB08881,DB00544,ACHN,2.96
DB08881,DB00544,A549,4.21
DB08881,DB00544,A498,-2.83
DB08881,DB00544,786O,-0.76
DB08881,DB00544,DU145,2.94
DB08881,DB00544,COLO205,-8.22
DB08881,DB00544,HL60,-5.96
DB08881,DB00544,HCT116,-1.08
DB08881,DB00544,HCT15,1.19
DB08881,DB00544,IGROV1,1
DB08881,DB00544,HT29,-4.51
DB08881,DB00544,MALME3M,6.65
DB08881,DB00544,LOXIMVI,-2.19
DB08881,DB00544,KM12,-3.56
DB08881,DB00544,K562,-6.08
DB08881,DB00544,NCIH23,-12.71
DB08881,DB00544,MOLT4,10.99
DB08881,DB00544,MCF7,9.58
DB08881,DB00544,OVCAR4,-3.41
DB08881,DB00544,NCIH460,-2.26
DB08881,DB00544,NCIH322,7.52
DB08881,DB00544,NCIH226,5.6
DB08881,DB00544,SF295,-14.26
DB08881,DB00544,RPMI8226,-6.5
DB08881,DB00544,OVCAR8,2.27
DB08881,DB00544,SNB19,1.86
DB08881,DB00544,SKOV3,-4.05
DB08881,DB00544,UACC257,3.52
DB08881,DB00544,U251MG,-4.66
DB08881,DB00544,SW620,5.54
DB08881,DB00544,BT549,2.11
DB08881,DB00544,T47D,-6.32
DB08881,DB00544,MDAMB468,5.68
DB08881,DB00544,UACC62,-13.99
DB08881,DB00544,NCIH522,-5.91
DB08881,DB00544,PC3,2.35
DB08881,DB00544,SKMEL5,-5.61
DB08881,DB00544,CAKI1,9.43
DB08881,DB00544,SKMEL2,1.39
DB08881,DB00544,SKMEL28,-3.95
DB08881,DB00544,MDAMB231,-5.79
DB08881,DB00544,HS578T,15.89
DB06589,DB00544,SNB19,1.71
DB06589,DB00544,SKOV3,-1.42
DB06589,DB00544,UACC257,-2.05
DB06589,DB00544,U251MG,-5.07
DB06589,DB00544,SW620,3.49
DB06589,DB00544,BT549,3.42
DB06589,DB00544,T47D,-5.65
DB06589,DB00544,MDAMB468,3.35
DB06589,DB00544,UACC62,-4.16
DB06589,DB00544,NCIH522,-9.56
DB06589,DB00544,PC3,1.62
DB06589,DB00544,SKMEL5,-7.8
DB06589,DB00544,CAKI1,7.27
DB06589,DB00544,SKMEL2,-0.61
DB06589,DB00544,SKMEL28,5.81
DB06589,DB00544,MDAMB231,-6.94
DB06589,DB00544,HS578T,9.41
DB06589,DB00544,ACHN,1.52
DB06589,DB00544,A549,4.08
DB06589,DB00544,A498,-0.22
DB06589,DB00544,786O,0.13
DB06589,DB00544,DU145,1.87
DB06589,DB00544,COLO205,-0.29
DB06589,DB00544,HL60,1.51
DB06589,DB00544,HCT116,-0.72
DB06589,DB00544,HCT15,0.99
DB06589,DB00544,IGROV1,5.2
DB06589,DB00544,HT29,1.03
DB06589,DB00544,MALME3M,3.27
DB06589,DB00544,LOXIMVI,-2.35
DB06589,DB00544,KM12,-5.94
DB06589,DB00544,K562,-8.02
DB06589,DB00544,NCIH23,-14.19
DB06589,DB00544,MOLT4,8.68
DB06589,DB00544,MCF7,3.25
DB06589,DB00544,OVCAR4,-6.53
DB06589,DB00544,NCIH460,-2.19
DB06589,DB00544,NCIH322,5.98
DB06589,DB00544,NCIH226,1.04
DB06589,DB00544,SF295,-11.01
DB06589,DB00544,RPMI8226,-6.68
DB06589,DB00544,OVCAR8,0.62
DB08881,DB01143,SKMEL5,-12.4
DB08881,DB01143,PC3,0.26
DB08881,DB01143,SKMEL2,1.07
DB08881,DB01143,CAKI1,-2.41
DB08881,DB01143,HS578T,4.39
DB08881,DB01143,MDAMB231,2.15
DB08881,DB01143,SKMEL28,-16.15
DB08881,DB01143,SKOV3,0.8
DB08881,DB01143,SNB19,3.2
DB08881,DB01143,SW620,12.41
DB08881,DB01143,U251MG,0.46
DB08881,DB01143,UACC257,-14.07
DB08881,DB01143,MDAMB468,1.69
DB08881,DB01143,T47D,0.55
DB08881,DB01143,BT549,0.56
DB08881,DB01143,NCIH522,-0.21
DB08881,DB01143,K562,2.16
DB08881,DB01143,KM12,3.7
DB08881,DB01143,LOXIMVI,-13.12
DB08881,DB01143,MALME3M,-22.28
DB08881,DB01143,MCF7,0.84
DB08881,DB01143,MOLT4,0.34
DB08881,DB01143,NCIH23,2.3
DB08881,DB01143,NCIH226,0.61
DB08881,DB01143,NCIH460,2.47
DB08881,DB01143,OVCAR4,2.26
DB08881,DB01143,OVCAR8,0.42
DB08881,DB01143,RPMI8226,11.17
DB08881,DB01143,SF295,-0.72
DB08881,DB01143,786O,2.14
DB08881,DB01143,A498,-0.52
DB08881,DB01143,A549,0.32
DB08881,DB01143,ACHN,-3.24
DB08881,DB01143,COLO205,-14.12
DB08881,DB01143,DU145,0.95
DB08881,DB01143,HCT15,0.53
DB08881,DB01143,HCT116,-0.08
DB08881,DB01143,HL60,4.2
DB08881,DB01143,HT29,-14.75
DB08881,DB01143,IGROV1,4.93
DB05812,DB01143,SKOV3,0.29
DB05812,DB01143,SNB19,0.14
DB05812,DB01143,SW620,-0.86
DB05812,DB01143,U251MG,-1.09
DB05812,DB01143,UACC257,2.07
DB05812,DB01143,MDAMB468,-8.8
DB05812,DB01143,T47D,-1.7
DB05812,DB01143,BT549,0.98
DB05812,DB01143,NCIH522,-0.92
DB05812,DB01143,UACC62,0.76
DB05812,DB01143,SKMEL5,1.1
DB05812,DB01143,PC3,-1.73
DB05812,DB01143,SKMEL2,1.96
DB05812,DB01143,CAKI1,-1.83
DB05812,DB01143,HS578T,0.43
DB05812,DB01143,MDAMB231,-0.97
DB05812,DB01143,SKMEL28,-1.04
DB05812,DB01143,786O,2.01
DB05812,DB01143,A498,1.58
DB05812,DB01143,A549,-1.32
DB05812,DB01143,ACHN,7.34
DB05812,DB01143,COLO205,9.74
DB05812,DB01143,DU145,-0.27
DB05812,DB01143,HCT15,-1.48
DB05812,DB01143,HCT116,4.34
DB05812,DB01143,HL60,5.17
DB05812,DB01143,HT29,-0.6
DB05812,DB01143,IGROV1,-1.14
DB05812,DB01143,K562,0.15
DB05812,DB01143,KM12,-3.14
DB05812,DB01143,LOXIMVI,-7.39
DB05812,DB01143,MALME3M,-2.68
DB05812,DB01143,MOLT4,2.24
DB05812,DB01143,NCIH23,-0.42
DB05812,DB01143,NCIH226,0.26
DB05812,DB01143,NCIH322,0.74
DB05812,DB01143,NCIH460,1.73
DB05812,DB01143,OVCAR4,-0.51
DB05812,DB01143,OVCAR8,-1.85
DB05812,DB01143,RPMI8226,24.65
DB05812,DB01143,SF295,-2.68
DB00480,DB01143,RPMI8226,9.56
DB08877,DB00544,SKMEL2,-2.85
DB08877,DB00544,CAKI1,5.15
DB08877,DB00544,SKMEL5,-12.24
DB08877,DB00544,PC3,3.24
DB08877,DB00544,HS578T,9.05
DB08877,DB00544,MDAMB231,-3.44
DB08877,DB00544,SKMEL28,5.92
DB08877,DB00544,SW620,-1.83
DB08877,DB00544,U251MG,-4.55
DB08877,DB00544,UACC257,-3.56
DB08877,DB00544,SKOV3,-2.9
DB08877,DB00544,SNB19,3.41
DB08877,DB00544,NCIH522,-9.83
DB08877,DB00544,UACC62,-1.01
DB08877,DB00544,MDAMB468,3.1
DB08877,DB00544,T47D,0.99
DB08877,DB00544,BT549,2.78
DB08877,DB00544,MCF7,3.62
DB08877,DB00544,MOLT4,9.03
DB08877,DB00544,NCIH23,-14.03
DB08877,DB00544,K562,-7.14
DB08877,DB00544,KM12,-10.22
DB08877,DB00544,LOXIMVI,-3.51
DB08877,DB00544,MALME3M,8.32
DB08877,DB00544,OVCAR8,2.97
DB08877,DB00544,RPMI8226,-7.78
DB08877,DB00544,SF295,-14.55
DB08877,DB00544,NCIH226,0.63
DB08877,DB00544,NCIH322,8.5
DB08877,DB00544,NCIH460,-3.26
DB08877,DB00544,OVCAR4,2.05
DB08877,DB00544,COLO205,1.81
DB08877,DB00544,DU145,-6.71
DB08877,DB00544,786O,-0.68
DB08877,DB00544,A498,-3.06
DB08877,DB00544,A549,3.32
DB08877,DB00544,ACHN,3.06
DB08877,DB00544,HT29,3.92
DB08877,DB00544,IGROV1,4.12
DB08877,DB00544,HCT15,1.3
DB08877,DB00544,HCT116,1.31
DB08877,DB00544,HL60,-0.48
DB08828,DB00544,BT549,-0.49
DB08828,DB00544,T47D,-10.75
DB08828,DB00544,MDAMB468,3.79
DB08828,DB00544,UACC62,-10.42
DB08828,DB00544,NCIH522,-10.4
DB08828,DB00544,SNB19,1.34
DB08828,DB00544,SKOV3,-3.29
DB08828,DB00544,UACC257,-2.24
DB08828,DB00544,U251MG,-7.69
DB08828,DB00544,SW620,1.82
DB08828,DB00544,SKMEL28,7.25
DB08828,DB00544,MDAMB231,-6.64
DB08828,DB00544,HS578T,9.18
DB08828,DB00544,PC3,-2.89
DB08828,DB00544,SKMEL5,-5.71
DB08828,DB00544,CAKI1,4.5
DB08828,DB00544,SKMEL2,1.51
DB08828,DB00544,HL60,-5.66
DB08828,DB00544,HCT116,-0.5
DB08828,DB00544,HCT15,-1.16
DB08828,DB00544,IGROV1,2.79
DB08828,DB00544,HT29,1.18
DB08828,DB00544,ACHN,3.32
DB08828,DB00544,A549,2.97
DB08828,DB00544,A498,-1.27
DB08828,DB00544,786O,-3.06
DB08828,DB00544,DU145,2.12
DB08828,DB00544,COLO205,-0.91
DB08828,DB00544,OVCAR4,-9.54
DB08828,DB00544,NCIH460,-3.63
DB08828,DB00544,NCIH322,7.75
DB08828,DB00544,NCIH226,2.12
DB08828,DB00544,SF295,-14.53
DB08828,DB00544,RPMI8226,-6.79
DB08828,DB00544,OVCAR8,3.14
DB08828,DB00544,MALME3M,7.28
DB08828,DB00544,LOXIMVI,-9.02
DB08828,DB00544,KM12,-9.81
DB08828,DB00544,K562,-6.92
DB08828,DB00544,NCIH23,-9.27
DB08828,DB00544,MOLT4,8.87
DB08828,DB00544,MCF7,6.51
DB08865,DB00544,SKMEL28,3.74
DB08865,DB00544,HS578T,8.51
DB08865,DB00544,MDAMB231,-7.12
DB08865,DB00544,CAKI1,6.05
DB08865,DB00544,SKMEL2,0.19
DB08865,DB00544,PC3,1.6
DB08865,DB00544,SKMEL5,-13.98
DB08865,DB00544,NCIH522,-7.96
DB08865,DB00544,UACC62,-6.92
DB08865,DB00544,BT549,1.92
DB08865,DB00544,MDAMB468,-0.22
DB08865,DB00544,T47D,-5.26
DB08865,DB00544,U251MG,-12.64
DB08865,DB00544,UACC257,-2.12
DB08865,DB00544,SW620,-1.77
DB08865,DB00544,SNB19,0.02
DB08865,DB00544,SKOV3,-8.88
DB08865,DB00544,SF295,-15.76
DB08865,DB00544,OVCAR8,4.13
DB08865,DB00544,RPMI8226,-7.19
DB08865,DB00544,NCIH460,-3.59
DB08865,DB00544,OVCAR4,-3.95
DB08865,DB00544,NCIH226,3.93
DB08865,DB00544,NCIH322,5.42
DB08865,DB00544,NCIH23,-9.53
DB08865,DB00544,MCF7,2.31
DB08865,DB00544,MOLT4,7.66
DB08865,DB00544,LOXIMVI,-5.08
DB08865,DB00544,MALME3M,5.49
DB08865,DB00544,K562,-3.99
DB08865,DB00544,KM12,-8.43
DB08865,DB00544,HT29,-0.73
DB08865,DB00544,IGROV1,6.42
DB08865,DB00544,HCT116,-3
DB08865,DB00544,HL60,-4.14
DB08865,DB00544,HCT15,-0.54
DB08865,DB00544,DU145,-0.21
DB08865,DB00544,COLO205,-4.32
DB08865,DB00544,A549,1.6
DB08865,DB00544,ACHN,-0.38
DB08865,DB00544,786O,1.23
DB08865,DB00544,A498,-4.9
DB00642,DB01143,RPMI8226,13.74
DB05294,DB00544,DU145,-2.22
DB05294,DB00544,COLO205,-0.43
DB05294,DB00544,ACHN,-3.72
DB05294,DB00544,A549,1.82
DB05294,DB00544,A498,-6.98
DB05294,DB00544,786O,-0.59
DB05294,DB00544,IGROV1,6.02
DB05294,DB00544,HT29,2.05
DB05294,DB00544,HL60,-2.6
DB05294,DB00544,HCT116,-0.38
DB05294,DB00544,HCT15,0.72
DB05294,DB00544,NCIH23,-7.21
DB05294,DB00544,MOLT4,8.65
DB05294,DB00544,MCF7,2.01
DB05294,DB00544,MALME3M,7.35
DB05294,DB00544,LOXIMVI,-3.02
DB05294,DB00544,KM12,-4.15
DB05294,DB00544,K562,-5.71
DB05294,DB00544,SF295,-14.32
DB05294,DB00544,RPMI8226,-6.09
DB05294,DB00544,OVCAR8,4.96
DB05294,DB00544,OVCAR4,-11.81
DB05294,DB00544,NCIH460,-3.56
DB05294,DB00544,NCIH322,5.58
DB05294,DB00544,NCIH226,1.97
DB05294,DB00544,UACC257,-4.22
DB05294,DB00544,U251MG,-3.3
DB05294,DB00544,SW620,0.35
DB05294,DB00544,SNB19,2.56
DB05294,DB00544,SKOV3,-3.95
DB05294,DB00544,UACC62,-9.34
DB05294,DB00544,NCIH522,-11.64
DB05294,DB00544,BT549,0.36
DB05294,DB00544,T47D,-4.52
DB05294,DB00544,MDAMB468,7.06
DB05294,DB00544,CAKI1,6.06
DB05294,DB00544,SKMEL2,0.63
DB05294,DB00544,PC3,-3.19
DB05294,DB00544,SKMEL5,-4.04
DB05294,DB00544,SKMEL28,5.92
DB05294,DB00544,MDAMB231,-9.61
DB05294,DB00544,HS578T,12.35
DB06772,DB00544,SKOV3,-0.82
DB06772,DB00544,SW620,-9.58
DB06772,DB00544,UACC257,-4.8
DB06772,DB00544,U251MG,-13.52
DB06772,DB00544,T47D,-6.54
DB06772,DB00544,MDAMB468,0.97
DB06772,DB00544,BT549,0.36
DB06772,DB00544,UACC62,-8.76
DB06772,DB00544,NCIH522,10.87
DB06772,DB00544,SKMEL5,-15.92
DB06772,DB00544,PC3,13.25
DB06772,DB00544,SKMEL2,-2.9
DB06772,DB00544,CAKI1,-1.95
DB06772,DB00544,MDAMB231,5.44
DB06772,DB00544,HS578T,9.57
DB06772,DB00544,SKMEL28,-0.92
DB06772,DB00544,A498,-9.18
DB06772,DB00544,786O,-2.67
DB06772,DB00544,ACHN,-7.58
DB06772,DB00544,A549,6.39
DB06772,DB00544,COLO205,-6.08
DB06772,DB00544,DU145,6.68
DB06772,DB00544,HCT15,8.25
DB06772,DB00544,HL60,6.56
DB06772,DB00544,HCT116,5.87
DB06772,DB00544,IGROV1,2.84
DB06772,DB00544,HT29,10.22
DB06772,DB00544,KM12,-4.04
DB06772,DB00544,K562,-6.93
DB06772,DB00544,MALME3M,-6.11
DB06772,DB00544,LOXIMVI,-9.34
DB06772,DB00544,MOLT4,19.54
DB06772,DB00544,MCF7,-1.52
DB06772,DB00544,NCIH23,-17.53
DB06772,DB00544,NCIH322,9.65
DB06772,DB00544,NCIH226,-6.84
DB06772,DB00544,OVCAR4,-16.25
DB06772,DB00544,NCIH460,16.1
DB06772,DB00544,OVCAR8,7.43
DB06772,DB00544,SF295,-16.67
DB01204,DB00694,SF295,9.88
DB01204,DB00694,RPMI8226,-2.14
DB01204,DB00694,OVCAR8,-8.82
DB01204,DB00694,OVCAR4,-5.97
DB01204,DB00694,NCIH460,2.25
DB01204,DB00694,NCIH322,0.62
DB01204,DB00694,NCIH226,1.35
DB01204,DB00694,NCIH23,-2.07
DB01204,DB00694,MOLT4,-0.62
DB01204,DB00694,MCF7,-6.12
DB01204,DB00694,MALME3M,0.56
DB01204,DB00694,LOXIMVI,5.39
DB01204,DB00694,KM12,5.3
DB01204,DB00694,K562,5.5
DB01204,DB00694,IGROV1,0.34
DB01204,DB00694,HT29,0.41
DB01204,DB00694,HL60,5.49
DB01204,DB00694,HCT116,0.97
DB01204,DB00694,HCT15,0.32
DB01204,DB00694,DU145,-6.22
DB01204,DB00694,COLO205,9.47
DB01204,DB00694,ACHN,15.39
DB01204,DB00694,A549,-1.18
DB01204,DB00694,A498,-3.01
DB01204,DB00694,786O,9.98
DB01204,DB00694,SKMEL28,0.32
DB01204,DB00694,MDAMB231,-0.37
DB01204,DB00694,HS578T,3.99
DB01204,DB00694,CAKI1,-4.96
DB01204,DB00694,SKMEL2,0.51
DB01204,DB00694,PC3,-0.53
DB01204,DB00694,SKMEL5,-2.08
DB01204,DB00694,UACC62,3.13
DB01204,DB00694,NCIH522,-3.73
DB01204,DB00694,BT549,-1.2
DB01204,DB00694,T47D,-2.57
DB01204,DB00694,MDAMB468,3.29
DB01204,DB00694,UACC257,3.59
DB01204,DB00694,U251MG,0.8
DB01204,DB00694,SW620,-8.12
DB01204,DB00694,SNB19,11.01
DB01204,DB00694,SKOV3,3.19
DB00851,DB01229,MOLT4,0.43
DB00851,DB01229,MCF7,-2.06
DB00851,DB01229,NCIH23,-0.37
DB00851,DB01229,KM12,-3.28
DB00851,DB01229,K562,1.45
DB00851,DB01229,MALME3M,-4.45
DB00851,DB01229,LOXIMVI,-16.55
DB00851,DB01229,RPMI8226,2.94
DB00851,DB01229,OVCAR8,0.54
DB00851,DB01229,SF295,-5.92
DB00851,DB01229,NCIH322,-5.38
DB00851,DB01229,NCIH226,-5.48
DB00851,DB01229,OVCAR4,-7.01
DB00851,DB01229,NCIH460,-5.27
DB00851,DB01229,COLO205,-1.14
DB00851,DB01229,DU145,-3.17
DB00851,DB01229,A498,-6.34
DB00851,DB01229,786O,-12.07
DB00851,DB01229,ACHN,-9.24
DB00851,DB01229,A549,-5.6
DB00851,DB01229,IGROV1,-13.35
DB00851,DB01229,HT29,-7.05
DB00851,DB01229,HCT15,-2.77
DB00851,DB01229,HL60,-14.36
DB00851,DB01229,HCT116,-4.88
DB00851,DB01229,SKMEL2,0.59
DB00851,DB01229,CAKI1,-10.54
DB00851,DB01229,SKMEL5,-2.62
DB00851,DB01229,PC3,-2.27
DB00851,DB01229,MDAMB231,-9.78
DB00851,DB01229,HS578T,-5.38
DB00851,DB01229,SKMEL28,-3.3
DB00851,DB01229,SW620,2.46
DB00851,DB01229,UACC257,-7.86
DB00851,DB01229,U251MG,-7.41
DB00851,DB01229,SKOV3,-6.87
DB00851,DB01229,SNB19,-6.3
DB00851,DB01229,UACC62,-12.74
DB00851,DB01229,NCIH522,-3.95
DB00851,DB01229,MDAMB468,-5.49
DB00851,DB01229,BT549,-5.08
DB08877,DB05812,HS578T,6.04
DB08877,DB05812,MDAMB231,-1.14
DB08877,DB05812,SKMEL28,1.77
DB08877,DB05812,SKMEL2,3.87
DB08877,DB05812,CAKI1,0.07
DB08877,DB05812,SKMEL5,9.99
DB08877,DB05812,PC3,-0.47
DB08877,DB05812,NCIH522,-2.64
DB08877,DB05812,UACC62,3.57
DB08877,DB05812,MDAMB468,5.06
DB08877,DB05812,T47D,0.28
DB08877,DB05812,BT549,1.43
DB08877,DB05812,SW620,1.71
DB08877,DB05812,U251MG,-2.57
DB08877,DB05812,UACC257,-0.06
DB08877,DB05812,SKOV3,-1.29
DB08877,DB05812,SNB19,0.79
DB08877,DB05812,OVCAR8,3.8
DB08877,DB05812,RPMI8226,4.32
DB08877,DB05812,SF295,-3.42
DB08877,DB05812,NCIH226,-2.37
DB08877,DB05812,NCIH322,0.25
DB08877,DB05812,NCIH460,0.56
DB08877,DB05812,OVCAR4,-3.33
DB08877,DB05812,MCF7,0.7
DB08877,DB05812,MOLT4,-3.09
DB08877,DB05812,NCIH23,-3.7
DB08877,DB05812,K562,0.06
DB08877,DB05812,KM12,-4.81
DB08877,DB05812,MALME3M,-0.16
DB08877,DB05812,HT29,0.13
DB08877,DB05812,IGROV1,0.84
DB08877,DB05812,HCT15,-0.89
DB08877,DB05812,HCT116,-1.53
DB08877,DB05812,HL60,9.26
DB08877,DB05812,COLO205,10.04
DB08877,DB05812,DU145,2.84
DB08877,DB05812,786O,-3.05
DB08877,DB05812,A498,0.88
DB08877,DB05812,A549,-2.93
DB08877,DB05812,ACHN,-0.99
DB06772,DB05812,UACC62,3.4
DB06772,DB05812,NCIH522,-2.47
DB06772,DB05812,T47D,-2.15
DB06772,DB05812,MDAMB468,3.26
DB06772,DB05812,BT549,1.19
DB06772,DB05812,SW620,19.36
DB06772,DB05812,UACC257,4.05
DB06772,DB05812,U251MG,6.1
DB06772,DB05812,SKOV3,5.12
DB06772,DB05812,SNB19,4.18
DB06772,DB05812,MDAMB231,2.05
DB06772,DB05812,HS578T,4.04
DB06772,DB05812,SKMEL28,2.13
DB06772,DB05812,SKMEL2,9.62
DB06772,DB05812,CAKI1,1.18
DB06772,DB05812,SKMEL5,4.99
DB06772,DB05812,PC3,-5.95
DB06772,DB05812,IGROV1,5.25
DB06772,DB05812,HT29,5.77
DB06772,DB05812,HCT15,16.4
DB06772,DB05812,HL60,15.35
DB06772,DB05812,HCT116,5.83
DB06772,DB05812,COLO205,7.03
DB06772,DB05812,DU145,3.59
DB06772,DB05812,A498,-1.77
DB06772,DB05812,786O,2
DB06772,DB05812,ACHN,5.35
DB06772,DB05812,A549,7.83
DB06772,DB05812,RPMI8226,1.08
DB06772,DB05812,OVCAR8,1.29
DB06772,DB05812,SF295,8.6
DB06772,DB05812,NCIH322,0.24
DB06772,DB05812,NCIH226,13.31
